IDNR,INTERVIEW_MODE,BROWSERNAME,BROWSERVERSION,BROWSEROS,BROWSERMOBILE,S00_SPRACHE,S01_SEX,S02,S02_AGEGRP,S031_AGGLOMERATIONSGROESSENKLASSE,S032_GEMEINDETYPOLOGIE,S033_KANTON,S034_REGIONEN,S035_STADTLAND,S036_GROSSREGIONEN,K00,F01_01,F01_02,F01_03,F02_01,F02_02,F02_03,F02_04,F02_05,F03,F04_01,F04_02,F04_03,F04_04,F04_05,F04_06,A01,A02_01,A02_02,A02_03,A02_04,A03_01,A03_02,A03_03,A03_04,A03_05,A03_06,A03_07,A03_08,A04,A05,A06,A07_01,A07_02,A07_03,A08_01,A08_02,A08_03,A08_04,A08_05,A08_06,A08_07,A08_08,A08_09,A08_09_OTH,A09_01,A09_02,A09_03,A09_04,A09_05,A09_06,A09_07,A10,A10_WNKA,A11_01,A11_02,A11_03,A11_04,A11_05,A11_06,A11_07,A11_08,A11_09,A11_98,A11_99,A12_01,A12_02,A12_03,A12_04,A12_05,A12_06,A12_07,A13_01,A13_02,A13_03,A13_04,A13_05,A13_06,A14_01,A14_02,A14_03,A14_04,A14_05,A14_06,A14_07,A14_98,A14_99,A16_01,A16_02,A16_03,A16_98,A16_99,A16_SEQUENCE,A17,A17_WNKA,A18_01,A18_02,A18_03,A18_98,A18_99,A18_SEQUENCE,A19_01,A19_02,A19_03,A19_98,A19_99,A19_SEQUENCE,A20A_01,A20A_02,A20A_03,A20A_98,A20A_99,A20A_SEQUENCE,A20B_01,A20B_02,A20B_03,A20B_98,A20B_99,A20B_SEQUENCE,A20C_01,A20C_02,A20C_03,A20C_98,A20C_99,A20C_SEQUENCE,A21,A21_TIME,A22_01,A22_02,A22_03,A22_04,A22_05,A22_98,A22_99,A22_TIME,A23_01,A23_02,A23_03,A23_04,A23_05,A23_TIME,A24_01,A24_02,A24_03,A24_04,A24_05,A24_98,A24_99,A24_TOTAL,A24_TIME,A25_01,A25_02,A25_03,A25_04,A25_98,A25_99,A25_SEQUENCE,F05A_01,F05A_02,F05A_03,F05A_04,F05A_05,F05A_06,F05B_01,F05B_02,F06,K01,K02,K03,K04,K06,K07,K07_WNKA,K08,K08_WNKA,INTERVIEWSTART,INTERVIEWENDE,DAUER,ID_Subjekt,Geschlecht,Nationalitaet,Einwohnerstatus,Zivilstand,GEBMONATJAHR,AlterZP,Gebiet,Anzahl_Personen_Haushalt,Haushaltsform
1586684,1,iPhone,15.6,iOS,1,1,2,42,2,4,12,19,1,1,3,2,2,2,2,2,2,2,2,2,99,99,99,99,0,0,0,20,1,1,1,5,0,0,0,0,0,3,0,0,99,99,99,1,2,2,4,99,99,99,99,4,4,99,99,,5,1,5,3,5,1,5,,99,1,1,0,0,0,0,0,0,1,0,0,5,5,5,5,5,5,99,5,1,1,99,99,99,1,0,0,1,0,1,0,0,0,0,0,1,0,0,3,,99,0,0,1,0,0,3,0,0,1,0,0,3,1,1,1,0,0,3;1;2,1,1,1,0,0,3;1;2,1,1,1,0,0,3;1;2,2,26,0,1,0,0,0,0,0,13,5,5,5,5,5,33,0,1,0,0,0,0,0,CHF 10000.00,15,0,0,0,0,0,1,,5,5,5,5,5,5,2,5,99,99,1,3,2,2,,#NULL!,,99,25.02.2023 11:16,25.02.2023 11:41,1525,4017329,weiblich,Italien,Niederlassung C,ledig,12.1980,41,Ausserfeld,3,Mehrpersonen-Haushalt ohne Kinder
1586689,2,Chrome,107,Windows,2,1,1,74,3,4,12,19,1,1,3,1,1,1,0,3,3,4,3,2,4,5,4,3,4,4,4,46,1,1,98,2,4,4,4,3,4,5,4,4,4,5,5,2,1,2,3,3,3,3,4,4,3,3,99,,99,3,3,4,4,4,4,,98,0,1,1,0,1,0,0,0,0,0,0,4,4,3,4,3,4,4,5,99,4,3,2,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,2,4,1,1,0,0,1,0,0,6,3,3,4,3,3,7,0,0,0,0,0,1,0,CHF 0.00,7,0,1,0,0,0,0,2,2,2,3,2,3,3,3,3,3,5,1,1,1,2,,#NULL!,,99,25.02.2023 11:21,25.02.2023 11:27,290,8769,männlich,Schweiz,Niederlassung CH,verheiratet,9.1949,73,Goldern,2,Paar-/Zwei-Personenhaushalt
1586695,2,Chrome,107,Windows,2,1,2,86,4,4,12,19,1,1,3,1,2,2,1,3,3,3,4,3,5,6,5,99,5,5,5,30,99,99,99,4,7,7,7,6,5,3,7,7,5,5,5,99,99,99,99,99,99,99,99,99,99,99,99,,99,99,99,4,3,2,3,,99,1,0,0,1,0,1,0,0,0,0,0,4,99,99,99,4,99,4,4,99,5,2,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1;3;2,,99,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,1,1,1,0,0,3;1;2,5,2,1,0,0,1,1,0,0,5,3,2,2,3,4,9,0,0,0,0,0,1,0,CHF 0.00,10,1,1,1,0,0,0,1;2;3,5,5,2,5,4,2,4,4,3,12,1,1,2,1,,97,,99,25.02.2023 11:27,25.02.2023 11:33,314,39894,weiblich,Schweiz,Ortsbürger/in,verheiratet,6.1939,83,Goldern,2,Paar-/Zwei-Personenhaushalt
1586697,2,Chrome,107,Windows,2,1,1,82,4,4,12,19,1,1,3,1,2,2,2,3,3,3,3,3,7,7,4,4,99,4,5,70,1,1,2,98,4,4,6,3,6,6,5,5,4,4,4,2,2,2,5,5,4,3,3,4,3,3,4,mehrheitsfähige Projekte,4,3,3,3,4,2,4,Tempo 30 auch auf Kantonsstrasse Schönenwerderstrasse,100,0,0,0,0,0,0,1,0,0,0,0,3,3,4,4,3,4,3,3,2,5,3,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,3;1;2,Die Mehrzahl der Wählenden ist massgebend.,100,1,1,1,0,0,3;1;2,1,1,1,0,0,3;1;2,1,1,1,0,0,3;1;2,1,1,1,0,0,3;1;2,1,1,1,0,0,3;1;2,3,2,0,1,1,0,1,0,0,5,1,3,5,2,5,12,0,1,1,0,0,0,0,CHF 40000.00,4,1,1,1,0,0,0,3;1;2,4,4,2,5,5,1,3,4,2,99,1,1,1,2,,#NULL!,,99,25.02.2023 11:35,25.02.2023 11:42,381,6540,männlich,Schweiz,Ortsbürger/in,verheiratet,4.1940,82,Damm,2,Paar-/Zwei-Personenhaushalt
1586700,2,Chrome,107,Windows,2,1,2,64,3,4,12,19,1,1,3,1,2,2,2,4,4,4,4,4,0,10,10,7,5,5,5,40,1,2,98,5,6,6,8,6,10,4,9,99,3,4,5,1,2,1,4,5,5,5,5,5,3,5,5,soziale Gerechtigkeit,2,2,5,3,1,1,3,"ökologie, Massnahmen Klimaschutz
Kulturförderung, Nutzungen von Räumlichkeiten",100,0,0,0,1,1,1,0,0,0,0,0,3,5,5,3,5,3,5,5,1,5,1,4,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,2;1;3,"es können 3 Projekte realisiert werden
Budget ausgeschöpft",100,1,1,1,0,0,3;2;1,1,1,1,0,0,3;2;1,1,1,1,0,0,2;1;3,1,1,1,0,0,2;1;3,1,1,1,0,0,2;1;3,5,2,0,0,1,1,1,0,0,6,2,3,5,4,5,11,0,1,0,0,1,0,0,CHF 50000.00,5,0,1,1,1,0,0,4;3;2,5,5,5,5,5,5,5,5,3,13,1,1,1,1,,97,,99,25.02.2023 11:42,25.02.2023 11:50,490,3272,weiblich,Schweiz,Niederlassung CH,ledig,11.1957,65,Gönhard,3,Mehrpersonen-Haushalt ohne Kinder
1586881,1,Safari,16.3,Mac,2,1,1,69,3,4,12,19,1,1,3,1,1,1,1,4,3,3,3,4,99,99,99,99,99,99,99,20,98,98,98,3,99,99,99,99,99,99,99,99,3,4,4,1,2,1,3,3,3,3,3,4,3,3,4,,4,2,1,5,5,1,1,,97,1,0,0,0,0,0,1,0,1,0,0,5,5,5,4,5,5,5,5,1,5,1,5,5,0,0,1,0,1,1,0,0,0,1,1,1,0,0,2;1;3,,98,1,1,1,0,0,2;1;3,1,1,1,0,0,2;1;3,1,1,0,0,0,2;1,1,1,0,0,0,2;1,1,1,1,0,0,3;2;1,3,9,0,0,1,0,0,0,0,9,3,5,5,99,99,27,1,1,1,0,0,0,0,CHF 45000.00,26,1,0,0,0,0,0,1,4,4,3,4,4,4,1,5,1,11,2,97,1,2,,#NULL!,,99,25.02.2023 16:53,25.02.2023 17:05,696,127383,männlich,Schweiz,Gemeindebürger,verheiratet,9.1953,69,Schachen,7,Mehrpersonen-Haushalt mit Kinder
1586909,1,Safari,16.3,Mac,2,1,1,15,1,4,12,19,1,1,3,2,2,2,2,2,2,2,2,3,5,99,99,99,99,99,99,15,1,98,98,4,8,8,8,7,4,3,9,7,5,4,99,1,2,1,99,99,4,99,3,3,4,99,99,,2,4,4,4,99,2,4,,99,1,0,0,0,0,1,0,0,1,0,0,5,99,99,99,4,4,99,4,1,1,5,3,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3;1;2,,99,1,1,1,0,0,1;2;3,0,0,0,0,1,,0,0,0,0,1,,0,0,0,0,1,,0,0,0,0,1,,1,23,0,0,1,1,0,0,0,16,4,4,4,4,2,26,0,0,1,0,0,0,0,CHF 30000.00,9,1,1,0,1,0,0,2;4;1,5,5,5,5,5,5,4,4,3,3,1,3,2,2,,#NULL!,,99,25.02.2023 17:43,25.02.2023 18:01,1037,150820,männlich,Schweiz,Gemeindebürger,ledig,12.2007,14,Schachen,5,Mehrpersonen-Haushalt mit Kinder
1586914,1,Safari,16.3,Mac,2,1,2,63,3,4,12,19,1,1,3,1,-2,-2,-2,1,1,1,1,4,0,0,0,0,0,0,0,20,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,99,99,98,98,98,98,98,98,98,,1,1,1,1,5,1,1,,98,0,0,1,0,0,1,0,1,0,0,0,5,5,5,5,5,5,5,5,1,1,5,5,5,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2;3;1,,99,1,1,1,0,0,3;2;1,1,1,1,0,0,3;2;1,1,1,1,0,0,3;2;1,1,1,1,0,0,3;2;1,1,1,1,0,0,2;1;3,5,3,0,1,1,1,0,0,0,4,2,5,5,1,5,11,0,1,0,0,1,0,0,CHF 50000.00,8,1,1,1,0,0,0,2;3;1,2,3,3,3,2,1,3,4,3,5,98,97,1,2,,#NULL!,,99,25.02.2023 17:53,25.02.2023 18:04,432,127858,weiblich,Kosovo,Niederlassung C,verheiratet,8.1954,68,Schachen,7,Mehrpersonen-Haushalt mit Kinder
1586919,1,Safari,16.3,Mac,2,1,2,37,2,4,12,19,1,1,3,2,1,2,2,2,2,2,2,3,99,4,4,7,7,6,7,18,2,99,99,4,8,9,8,6,6,4,8,99,4,5,5,1,2,1,99,99,3,3,3,3,4,4,99,,99,4,4,4,4,99,4,,99,1,1,0,0,0,1,0,0,0,0,0,5,4,99,99,99,4,99,4,4,99,99,99,99,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3;1;2,,99,1,1,1,0,0,3;1;2,1,1,1,0,0,2;1;3,1,1,1,0,0,2;3;1,0,0,0,0,1,,1,1,1,0,0,2;1;3,1,4,1,1,1,0,0,0,0,4,4,4,99,99,2,20,1,0,1,0,0,0,0,CHF 35000.00,9,1,1,1,0,0,0,1;2;3,4,3,3,3,3,5,4,4,3,1,2,97,1,2,,#NULL!,,99,25.02.2023 18:02,25.02.2023 18:12,592,139184,weiblich,Kosovo,Niederlassung C,verheiratet,12.1985,37,Schachen,5,Mehrpersonen-Haushalt mit Kinder
1586937,1,iPhone,16.1,iOS,1,1,2,21,1,4,12,19,1,1,3,1,1,2,1,2,3,3,2,2,2,5,1,99,4,6,8,21,1,1,1,5,8,99,99,6,4,4,7,7,5,5,5,1,1,1,3,3,5,5,4,3,3,3,98,,2,2,5,3,1,2,3,bus in altstadt,100,0,1,0,1,0,1,0,0,0,0,0,3,2,4,2,4,3,5,4,1,5,2,99,99,1,0,0,1,0,1,0,0,0,0,0,0,1,0,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,4,16,0,0,0,1,0,0,0,9,4,2,4,5,4,17,1,0,1,1,0,0,0,CHF 50000.00,23,0,0,0,0,1,0,,4,4,5,4,5,5,2,2,2,9,1,1,2,2,,#NULL!,,99,25.02.2023 19:00,25.02.2023 19:12,687,119809,weiblich,Schweiz,Ortsbürger/in,ledig,7.2001,21,Binzenhof,3,Mehrpersonen-Haushalt ohne Kinder
1586959,1,Chrome,110,Windows,2,1,1,45,2,4,12,19,1,1,3,2,2,2,2,3,2,2,2,3,7,5,2,3,3,4,4,14,1,1,1,3,6,8,7,4,6,2,5,6,5,6,6,1,2,1,3,2,4,3,4,4,3,3,2,Infrastruktur,3,3,1,1,5,2,4,"Infrastruktur, neues Hallenbad, weniger Population",100,1,0,0,0,0,0,1,1,0,0,0,4,4,3,4,2,2,2,4,2,4,3,2,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3,,99,1,1,1,0,0,3;1;2,1,1,1,0,0,3;1;2,0,0,0,0,1,,0,0,0,0,1,,0,0,0,0,1,,5,56,1,0,0,0,0,0,0,33,4,1,2,3,5,38,1,0,0,0,1,0,0,CHF 45000.00,17,1,1,1,1,0,0,4;3;2;1,5,5,5,5,5,5,5,5,4,13,2,97,1,1,,98,,99,25.02.2023 22:01,25.02.2023 22:26,1460,156132,männlich,Tschechien,Niederlassung C,verheiratet,1.1978,44,Schachen,2,Paar-/Zwei-Personenhaushalt
1586965,1,iPhone,16.1,iOS,1,1,1,52,2,4,12,19,1,1,3,1,2,2,2,3,4,3,4,3,2,9,9,3,2,2,2,14,3,3,3,3,2,7,3,7,7,3,10,7,4,5,6,1,2,1,2,1,5,5,5,4,1,1,5,Mehren der öffentlichen Güter,2,2,5,5,2,2,2,Velorouten in die Stadt werden durch Baustellen blockiert,100,1,1,1,0,0,0,0,0,0,0,0,4,5,4,2,4,3,4,5,3,3,1,3,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,Akzeptanz,100,1,1,1,0,0,1;2;3,1,1,1,0,0,1;2;3,1,1,1,0,0,1;2;3,1,1,1,0,0,1;2;3,1,1,1,0,0,1;2;3,5,30,0,0,0,0,1,0,0,19,3,2,4,2,5,31,1,0,0,0,1,0,0,CHF 45000.00,38,0,0,0,0,1,0,,5,4,4,5,4,3,5,1,4,13,1,1,1,1,,98,Nein,100,25.02.2023 23:10,25.02.2023 23:33,1144,155176,männlich,Schweiz,Niederlassung CH,verheiratet,6.1971,51,Gönhard,3,Mehrpersonen-Haushalt mit Kinder
1586973,1,iPhone,16.1,iOS,1,1,2,47,2,4,12,19,1,1,3,1,-2,-2,-2,2,2,2,3,3,1,8,6,4,6,6,7,47,98,98,98,98,7,7,7,7,7,7,8,8,5,5,6,1,2,2,5,5,5,5,5,5,3,5,98,,2,2,5,3,2,2,4,,98,0,1,1,1,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,2,5,4,99,99,1,0,1,1,0,1,0,0,0,0,0,0,0,1,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,98,4,0,0,0,0,0,1,0,2,4,5,4,5,5,47,0,0,0,0,0,1,0,CHF 0.00,16,0,0,0,0,1,0,,5,4,5,5,5,5,4,5,98,5,1,1,1,2,,#NULL!,,99,26.02.2023 07:12,26.02.2023 07:30,1068,34226,weiblich,Schweiz,Niederlassung CH,verheiratet,8.1975,47,Scheibenschachen,5,Mehrpersonen-Haushalt mit Kinder
1587048,1,iPhone,16.1,iOS,1,1,1,21,1,4,12,19,1,1,3,1,2,2,1,98,98,98,3,3,99,99,99,99,99,3,1,21,98,98,2,5,1,1,1,1,1,1,2,2,4,5,4,98,2,1,3,3,3,3,3,3,4,4,98,,3,3,2,2,3,1,2,Zu wenig Parkplätze im Quartier.,100,1,0,0,0,0,0,0,1,1,0,0,5,4,4,4,5,4,5,4,3,4,3,2,2,1,1,0,0,1,1,0,0,0,1,1,1,0,0,3;1;2,,99,0,0,0,0,1,,0,0,0,0,1,,0,0,0,0,1,,1,1,1,0,0,3;1;2,0,0,0,0,1,,3,15,0,0,0,1,0,0,0,13,3,2,5,4,2,22,1,0,1,1,0,0,0,CHF 50000.00,12,0,0,0,0,0,1,,5,5,5,5,5,5,4,2,2,5,1,3,2,2,,#NULL!,,99,26.02.2023 14:22,26.02.2023 14:36,841,120600,männlich,Schweiz,Gemeindebürger,ledig,9.2001,21,Damm,4,Mehrpersonen-Haushalt ohne Kinder
1587064,1,iPhone,16.2,iOS,1,1,2,74,3,4,12,19,1,1,3,2,99,99,97,99,99,99,99,99,99,99,99,99,99,99,99,50,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,99,99,99,99,99,99,99,,99,0,0,0,0,0,0,0,0,0,0,1,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,99,2,0,0,0,0,0,0,1,2,99,99,99,99,99,8,0,0,0,0,0,0,1,CHF 0.00,2,0,0,0,0,0,1,,99,99,99,99,99,99,99,99,99,99,99,99,99,2,,#NULL!,,99,26.02.2023 14:55,26.02.2023 15:01,351,4105530,weiblich,Italien,Niederlassung C,verwitwet,11.1948,74,Quellhölzli,1,Einzelhaushalt
1587081,1,Chrome,110,Windows,2,1,1,52,2,4,12,19,1,1,3,2,2,2,1,3,3,3,3,4,5,4,4,6,3,7,7,8,1,1,2,4,99,99,7,5,8,7,9,8,3,5,5,1,2,2,4,4,4,4,4,4,4,3,98,,4,2,2,4,4,2,5,Fussgängerüberquerungen sicherer gestalten,100,0,0,0,0,0,0,1,1,1,0,0,4,4,4,2,4,4,4,4,99,4,2,4,2,1,0,0,0,1,1,0,0,0,1,1,1,0,0,3;1;2,,99,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,1,1,1,0,0,1;3;2,5,22,1,1,1,1,1,0,0,18,4,3,3,4,5,47,1,0,0,0,1,0,0,CHF 45000.00,14,1,1,1,1,0,0,4;3;2;1,5,5,5,5,5,5,4,1,3,6,1,97,1,1,,98,,99,26.02.2023 16:15,26.02.2023 16:34,1138,192096,männlich,Deutschland,Niederlassung C,verheiratet,3.1970,52,Zelgli,3,Mehrpersonen-Haushalt mit Kinder
1587116,1,iPhone,16.2,iOS,1,1,1,41,2,4,12,19,1,1,3,2,1,0,1,4,3,4,4,3,5,5,4,5,6,6,6,6,1,2,1,5,10,10,10,10,10,7,10,10,5,6,6,1,1,1,5,5,5,5,5,5,5,5,5,,5,5,5,3,4,1,5,,97,0,0,0,0,0,1,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,0,1,1,0,0,0,0,0,0,1,0,0,3,,99,0,0,0,0,1,,0,0,0,0,1,,0,0,0,0,1,,0,0,0,0,1,,0,0,0,1,0,,1,119,1,0,0,0,0,0,0,18,5,5,5,5,3,45,0,0,0,1,0,0,0,CHF 15000.00,31,0,1,0,0,0,0,2,5,2,5,5,5,5,1,99,1,1,2,97,1,1,,98,Danke für die Information und Umfragen.,100,26.02.2023 18:29,26.02.2023 19:10,2272,205634,männlich,Eritrea,Niederlassung C,ledig,12.1981,40,Innenstadt,1,Einzelhaushalt
1587214,2,Chrome,110,Windows,2,1,1,77,4,4,12,19,1,1,3,1,2,2,2,2,2,2,2,2,10,5,8,1,1,3,2,70,1,1,2,5,5,2,5,1,3,1,7,9,5,5,2,2,2,2,5,5,3,3,3,5,5,4,99,,4,3,1,3,5,1,5,"Zu viele Einwohner, zu dichte Bauweise (Ausnahme Wohnzeilen, sehr gut!)",100,0,0,0,0,0,1,1,0,1,0,0,5,4,4,2,4,5,5,5,1,5,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1;2;3,"Mehrheit zählt. Geld ist wichtig. ""Larifari""",100,1,1,1,0,0,1;2;3,1,1,1,0,0,1;2;3,1,1,1,0,0,1;2;3,1,1,1,0,0,1;2;3,1,1,1,0,0,1;2;3,1,4,1,1,1,0,0,0,0,5,5,4,4,2,1,10,1,1,1,0,0,0,0,CHF 45000.00,2,0,0,0,1,0,0,4,5,5,3,5,5,99,1,5,1,12,1,1,1,2,,#NULL!,"Zum Teil schwer verständliche Fragen, zu wenig klar oder klare Entscheidungsmöglichkeiten",100,27.02.2023 08:51,27.02.2023 08:58,377,3300,männlich,Schweiz,Ortsbürger/in,verheiratet,4.1946,76,Telli,2,Paar-/Zwei-Personenhaushalt
1587223,2,Chrome,110,Windows,2,1,1,74,3,4,12,19,1,1,3,1,0,0,0,1,1,1,1,1,99,99,99,99,99,99,99,38,99,99,99,99,99,99,99,99,99,99,99,99,4,5,6,2,1,1,3,2,4,4,4,3,3,3,99,,3,3,4,3,4,2,99,,97,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,5,2,99,99,99,99,99,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,99,8,0,0,0,0,0,0,1,4,99,99,99,99,99,7,0,0,0,0,0,0,1,CHF 0.00,3,0,0,0,0,0,1,,99,99,99,99,99,99,1,5,3,7,2,99,1,2,,#NULL!,,99,27.02.2023 08:58,27.02.2023 09:02,250,34518,männlich,Schweiz,Gemeindebürger,geschieden,5.1948,74,Damm,2,Paar-/Zwei-Personenhaushalt
1587233,2,Chrome,110,Windows,2,1,2,71,3,4,12,19,1,1,3,1,99,99,99,4,3,3,4,4,2,2,0,3,3,8,8,47,1,1,1,4,7,8,8,6,8,8,5,6,4,5,6,98,98,1,4,4,5,5,5,5,4,5,99,,4,1,4,4,1,1,5,,97,0,0,0,0,0,0,0,0,0,1,0,5,5,4,4,5,5,5,4,99,4,4,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Zahl der Stimmen,100,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,,1,0,0,0,0,1,1,0,0,0,0,1,1,3,1,0,0,0,1,0,0,5,5,3,1,4,4,13,1,0,0,0,0,0,0,CHF 5000.00,2,1,1,0,0,0,0,2;1,99,99,99,99,99,99,99,99,99,7,1,99,99,2,,#NULL!,,99,27.02.2023 09:02,27.02.2023 09:07,270,7171,weiblich,Schweiz,Niederlassung CH,ledig,6.1951,71,Altstadt,1,Einzelhaushalt
1587244,2,Chrome,110,Windows,2,1,1,89,4,4,12,19,1,1,3,1,-2,-2,-2,4,3,3,4,4,4,8,6,3,5,5,5,16,1,1,3,5,6,6,8,6,8,99,6,6,4,6,6,2,2,2,4,4,4,5,5,5,5,5,99,,3,1,3,4,3,1,5,Lärm. Abfall.,100,0,1,0,1,0,0,0,0,1,0,0,5,5,5,5,5,5,5,5,3,5,3,4,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,,2,6,0,1,1,1,0,0,0,6,1,5,4,3,2,11,1,1,1,0,0,0,0,CHF 45000.00,2,1,1,1,1,0,0,1;2;4;3,5,3,2,2,2,2,2,5,1,2,2,3,1,2,,#NULL!,"Zu schwierig, schwer verständlich.",100,27.02.2023 09:07,27.02.2023 09:14,379,146905,männlich,Schweiz,Niederlassung CH,verwitwet,2.1934,88,Altstadt,1,Einzelhaushalt
1587267,2,Chrome,110,Windows,2,1,2,68,3,4,12,19,1,1,3,1,1,1,0,4,3,4,4,4,7,9,9,0,2,0,0,31,1,2,2,4,1,4,5,5,5,5,7,6,5,3,4,2,2,1,4,5,5,4,5,5,4,5,99,,4,1,4,4,2,1,4,Bau neues Schulzentrum in Telli -> Bus Telli -> Bahnhof zu sehr ausgelastet -> kein Platz für Ältere,100,0,0,0,1,1,0,1,0,0,0,0,4,4,3,1,5,5,4,5,99,5,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,3;1;2,Volksmehrheit. Ausnützung der Ressourcen.,100,1,1,1,0,0,3;1;2,0,0,0,1,0,,1,1,1,0,0,3;1;2,1,1,1,0,0,3;1;2,1,1,1,0,0,3;1;2,2,3,1,1,1,1,0,0,0,7,5,5,3,3,2,13,1,1,0,1,0,0,0,CHF 30000.00,7,1,1,1,1,0,0,1;2;3;4,5,4,4,5,4,4,4,4,3,10,1,1,2,1,,97,,99,27.02.2023 09:14,27.02.2023 09:21,427,38184,weiblich,Schweiz,Ortsbürger/in,geschieden,6.1954,68,Telli,2,Paar-/Zwei-Personenhaushalt
1587274,2,Chrome,110,Windows,2,1,1,78,4,4,12,19,1,1,3,1,1,1,-1,3,4,4,3,3,8,8,8,2,2,2,2,78,1,1,1,1,8,5,5,2,2,2,5,8,5,4,3,2,2,2,99,99,99,4,5,5,98,5,99,,3,3,3,4,4,1,3,,99,0,0,0,0,0,0,0,0,0,1,0,5,5,99,99,5,4,5,3,1,5,1,1,99,1,0,0,0,1,1,0,0,0,1,1,1,0,0,3;1;2,,99,1,1,1,0,0,1;3;2,0,0,0,1,0,,0,0,0,0,1,,0,0,0,0,1,,0,0,0,0,1,,5,2,0,0,0,0,1,0,0,3,1,2,2,1,5,13,0,0,0,0,0,0,1,CHF 0.00,4,0,0,0,0,0,1,,99,99,99,99,99,99,99,99,98,5,1,1,1,2,,#NULL!,,99,27.02.2023 09:22,27.02.2023 09:27,272,276,männlich,Schweiz,Ortsbürger/in,verheiratet,6.1945,77,Telli,2,Paar-/Zwei-Personenhaushalt
